Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",12/01/2014,11/30/2018,"$1,020,969.00",Phase II,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1031871
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$141,093.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678164
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$160,978.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368473
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",09/12/2011,,"$749,988.00",Phase II,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/383755
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",03/30/2010,10/31/2010,"$99,934.00",Phase I,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/9193
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$109,998.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/280306
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$845,299.00",Phase II,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/280304
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$150,001.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280302
"PRESSURE BIOSCIENCES, INC.","PRESSURE BIOSCIENCES, INC.",,,"$149,470.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/280300
"Pressure Products Company, Inc.","Pressure Products Company, Inc.",,,"$98,600.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280310
"PRESSURE PROFILE SYSTEMS, INC.","PRESSURE PROFILE SYSTEMS, INC.",06/15/2017,05/31/2020,"$1,602,799.00",Phase II,SBIR,PA18-591,https://legacy.www.sbir.gov/sbirsearch/detail/1305891
"PRESSURE PROFILE SYSTEMS, INC.","PRESSURE PROFILE SYSTEMS, INC.",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280318
"PRESSURE PROFILE SYSTEMS, INC.","PRESSURE PROFILE SYSTEMS, INC.",,,"$1,038,154.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280320
"PRESSURE PROFILE SYSTEMS, INC.","PRESSURE PROFILE SYSTEMS, INC.",,,"$111,053.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280314
"PRESSURE PROFILE SYSTEMS, INC.","PRESSURE PROFILE SYSTEMS, INC.",,,"$69,991.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280316
"Pressure Technology, Inc.","Pressure Technology, Inc.",,,"$94,373.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280324
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",02/19/2009,08/19/2009,"$99,996.00",Phase I,SBIR,2008.2,https://legacy.www.sbir.gov/sbirsearch/detail/282921
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",,,"$100,000.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/282915
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282913
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",,,"$99,452.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282911
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",,,"$98,753.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282917
"PROTEIN EXPRESS, INC.","PROTEIN EXPRESS, INC.",,,"$99,332.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282919
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$103,298.00",Phase I,SBIR,PHS2006-2,https://legacy.www.sbir.gov/sbirsearch/detail/283475
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$812,980.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/283469
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$999,162.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283471
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283473
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$106,659.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283467
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$327,580.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283465
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$99,999.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283477
PSYCH PRODUCTS PRESS,PSYCH PRODUCTS PRESS,,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/283463
Research Psychologists Press,Research Psychologists Press,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/292181
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",08/17/2022,03/17/2024,"$1,350,000.00",Phase II,SBIR,X22.1,https://legacy.www.sbir.gov/sbirsearch/detail/2324905
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",12/12/2019,12/12/2020,"$25,000.00",Phase I,STTR,19.C,https://legacy.www.sbir.gov/sbirsearch/detail/1934677
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",09/24/2020,09/24/2022,"$359,996.00",Phase II,STTR,19.C,https://legacy.www.sbir.gov/sbirsearch/detail/1937603
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",09/24/2020,12/24/2022,"$359,996.00",Phase II,STTR,19.C,https://legacy.www.sbir.gov/sbirsearch/detail/1937611
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",07/02/2018,04/01/2019,"$150,000.00",Phase I,STTR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1525333
SELECTION PRESSURE LLC,SELECTION PRESSURE LLC,05/01/2020,05/01/2022,"$999,951.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1937053
SELECTION PRESSURE LLC,SELECTION PRESSURE LLC,12/12/2019,12/12/2020,"$50,000.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1940151
SUMMIT CROSSROADS PRESS,SUMMIT CROSSROADS PRESS,,,"$98,166.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/319801
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$100,000.00",Phase I,SBIR,DE-PS02-07ER07-36,https://legacy.www.sbir.gov/sbirsearch/detail/330525
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330521
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$749,072.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330523
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330513
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,$0.00,Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330517
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$349,922.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330519
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$99,949.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330515
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$74,961.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330509
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",,,"$74,924.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/330511
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",08/02/2023,05/02/2025,"$1,249,954.00",Phase II,STTR,X22.D,https://legacy.www.sbir.gov/sbirsearch/detail/2563431
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",11/09/2022,02/09/2023,"$74,917.00",Phase I,STTR,X22.D,https://legacy.www.sbir.gov/sbirsearch/detail/2572061
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",06/21/2022,09/21/2023,"$749,862.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2239047
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",03/11/2022,06/12/2023,"$749,928.00",Phase II,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2322451
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",03/11/2022,03/10/2023,"$749,937.00",Phase II,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2322459
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",05/03/2022,11/03/2023,"$1,234,726.00",Phase II,SBIR,X22.1,https://legacy.www.sbir.gov/sbirsearch/detail/2325375
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",01/15/2021,07/15/2021,"$149,752.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943243
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",01/15/2021,07/15/2021,"$149,746.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943249
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",02/18/2021,05/19/2021,"$49,946.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168869
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",11/21/2019,04/20/2020,"$149,974.00",Phase I,SBIR,19.3,https://legacy.www.sbir.gov/sbirsearch/detail/1848285
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",11/29/2016,11/30/2018,"$750,317.00",Phase II,SBIR,15.1,https://legacy.www.sbir.gov/sbirsearch/detail/1608953
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",02/18/2016,11/30/2019,"$1,369,552.00",Phase II,SBIR,14.1,https://legacy.www.sbir.gov/sbirsearch/detail/1160105
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",05/27/2015,09/06/2016,"$149,987.00",Phase I,SBIR,2015.1,https://legacy.www.sbir.gov/sbirsearch/detail/980369
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",12/28/2015,01/09/2019,"$1,499,847.00",Phase II,SBIR,2015.2,https://legacy.www.sbir.gov/sbirsearch/detail/983181
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",05/05/2014,08/15/2015,"$149,996.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/685322
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",11/09/2012,05/14/2013,"$79,999.00",Phase I,SBIR,2012.2,https://legacy.www.sbir.gov/sbirsearch/detail/407955
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",06/01/2011,05/31/2014,"$599,978.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/369321
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",01/29/2010,07/29/2010,"$99,968.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/11829
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",03/12/2009,10/20/2011,"$974,979.00",Phase II,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/346287
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",03/17/2008,02/10/2009,"$99,795.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/346285
4D VALUE ADDED SOLUTIONS TEAM,4D VALUE ADDED SOLUTIONS TEAM,10/04/2007,06/04/2008,"$99,991.00",Phase I,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/76213
Ateam Corp,Ateam Corp,,,"$81,615.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99694
Ateam Corp,Ateam Corp,,,"$1,260,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99690
Ateam Corp,Ateam Corp,,,"$1,260,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99692
Ateam Corp,Ateam Corp,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99696
Ateam Corp,Ateam Corp,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99702
Ateam Corp,Ateam Corp,,,"$545,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99684
Ateam Corp,Ateam Corp,,,"$584,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99686
Ateam Corp,Ateam Corp,,,"$49,942.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99688
Ateam Corp,Ateam Corp,,,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99682
Ateam Corp,Ateam Corp,,,"$49,515.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/99698
"CARE TEAM SOLUTIONS, LLC","CARE TEAM SOLUTIONS, LLC",,,"$204,887.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/677948
"CARE TEAM SOLUTIONS, LLC","CARE TEAM SOLUTIONS, LLC",,,"$149,307.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/679166
"CARE TEAM SOLUTIONS, LLC","CARE TEAM SOLUTIONS, LLC",,,"$206,335.00",Phase I,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/12977
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",08/23/2022,12/24/2024,"$1,084,782.00",Phase II,SBIR,21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2327345
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",07/21/2021,02/20/2022,"$249,337.43",Phase I,SBIR,21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2173801
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",11/13/2019,11/13/2021,"$737,145.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1862049
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",11/13/2019,11/13/2021,"$1,499,871.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935693
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",03/06/2019,06/04/2019,"$49,017.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1854931
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",03/06/2019,06/04/2019,"$157,743.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1855563
"DELTA DEVELOPMENT TEAM, INC","DELTA DEVELOPMENT TEAM, INC",08/02/2019,11/08/2019,"$45,372.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1857933
"Human Automation Teaming Solutions, Inc","Human Automation Teaming Solutions, Inc",04/24/2018,04/23/2020,"$754,834.00",Phase II,SBIR,SBIR_17_P2,https://legacy.www.sbir.gov/sbirsearch/detail/1561503
"Human Automation Teaming Solutions, Inc","Human Automation Teaming Solutions, Inc",06/09/2017,12/08/2017,"$124,939.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1425383
"Human Automation Teaming Solutions, Inc","Human Automation Teaming Solutions, Inc",06/17/2015,12/17/2015,"$125,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/887847
Project Management Teams,Project Management Teams,,,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282218
Project Management Teams,Project Management Teams,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/282220
"SPECIAL PROJECTS TEAM, LLC","SPECIAL PROJECTS TEAM, LLC",12/22/2008,09/22/2011,"$1,028,460.00",Phase II,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/313749
"SPECIAL PROJECTS TEAM, LLC","SPECIAL PROJECTS TEAM, LLC",11/30/2007,05/30/2008,"$118,971.00",Phase I,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/313745
"SPECIAL PROJECTS TEAM, LLC","SPECIAL PROJECTS TEAM, LLC",07/20/2007,04/30/2008,"$99,500.00",Phase I,SBIR,2007.1,https://legacy.www.sbir.gov/sbirsearch/detail/313747
STEAM INSTRUMENTS INC,STEAM INSTRUMENTS INC,08/22/2022,08/21/2024,"$1,149,978.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2282435
STEAM INSTRUMENTS INC,STEAM INSTRUMENTS INC,09/15/2022,02/28/2023,"$255,261.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2287903
STEAM INSTRUMENTS INC,STEAM INSTRUMENTS INC,06/28/2021,12/27/2021,"$199,482.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2074097
STEAM INSTRUMENTS INC,STEAM INSTRUMENTS INC,02/15/2020,02/14/2021,"$221,263.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1909175
"Steam Machines, Inc.","Steam Machines, Inc.",,,"$90,410.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/317721
"Steampunk, Inc.","Steampunk, Inc.",03/09/2020,06/09/2020,"$48,642.00",Phase I,SBIR,X20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1941131
"Super Teams, Ltd.","Super Teams, Ltd.",,,"$99,499.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/320291
"Systeam, Inc.","Systeam, Inc.",,,"$63,840.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/323591
Team Craft,Team Craft,,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326891
"TEAM OF CARE SOLUTIONS, LLC","TEAM OF CARE SOLUTIONS, LLC",03/10/2021,03/10/2022,"$744,998.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2165203
"TEAM OF CARE SOLUTIONS, LLC","TEAM OF CARE SOLUTIONS, LLC",03/09/2020,06/09/2020,"$49,879.00",Phase I,SBIR,20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1967073
Team Patent LLC,Team Patent LLC,03/15/2011,02/28/2013,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/366817
Team Patent LLC,Team Patent LLC,,,"$150,000.00",Phase I,SBIR,NSF 09-541,https://legacy.www.sbir.gov/sbirsearch/detail/16555
Team Patent LLC,Team Patent LLC,,,"$500,000.00",Phase II,SBIR,NSF 06-553,https://legacy.www.sbir.gov/sbirsearch/detail/326897
Team Patent LLC,Team Patent LLC,,,"$98,892.00",Phase I,SBIR,NSF 06-553,https://legacy.www.sbir.gov/sbirsearch/detail/326895
TEAM Technologies Inc.,TEAM Technologies Inc.,05/01/2014,02/28/2015,"$79,973.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/685266
TEAM Technologies Inc.,TEAM Technologies Inc.,09/02/2004,03/02/2005,"$98,146.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/326902
"TEAM WENDY, LLC","TEAM WENDY, LLC",01/14/2010,07/14/2010,"$69,105.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/10975
"TEAM WENDY, LLC","TEAM WENDY, LLC",,,"$57,561.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326906
"TEAM-AT-WORK, INC.","TEAM-AT-WORK, INC.",,,"$99,600.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/326910
"TEAMEDON INTERNATIONAL, INC.","TEAMEDON INTERNATIONAL, INC.",03/01/2016,02/28/2017,"$278,000.00",Phase I,SBIR,PA14-071,https://legacy.www.sbir.gov/sbirsearch/detail/1163415
TEAMVISION CORP.,TEAMVISION CORP.,09/06/2006,09/06/2007,"$99,758.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/326920
TEAMVISION CORP.,TEAMVISION CORP.,,,"$599,925.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326918
TEAMVISION CORP.,TEAMVISION CORP.,01/16/2004,07/19/2004,"$69,458.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326916
TEAMVISION CORP.,TEAMVISION CORP.,,,"$600,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326914
TEAMVISION CORP.,TEAMVISION CORP.,,,"$68,881.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/326922
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",09/14/2023,03/15/2024,"$1,249,429.00",Phase II,SBIR,X23.6,https://legacy.www.sbir.gov/sbirsearch/detail/2561813
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",03/10/2021,06/10/2022,"$749,166.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2093983
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",11/21/2019,04/20/2020,"$150,000.00",Phase I,SBIR,19.3,https://legacy.www.sbir.gov/sbirsearch/detail/1848197
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",05/12/2020,11/15/2021,"$1,572,717.00",Phase II,SBIR,19.3,https://legacy.www.sbir.gov/sbirsearch/detail/1928411
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",06/09/2020,12/09/2020,"$1,499,657.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1937217
"TEAMWORX SECURITY, INC.","TEAMWORX SECURITY, INC.",12/12/2019,12/12/2020,"$50,000.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1938617
Tech Team Inc.,Tech Team Inc.,,,"$127,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/327132
Tech Team Inc.,Tech Team Inc.,,,"$28,160.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/327134
"the Green Team, Inc.","the Green Team, Inc.",,,"$69,556.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/332274
"the Green Team, Inc.","the Green Team, Inc.",03/01/2008,08/31/2008,"$69,641.00",Phase I,SBIR,PR-NC-07-10155,https://legacy.www.sbir.gov/sbirsearch/detail/859265
Blue Iris Labs,Blue Iris Labs,09/30/2022,08/31/2024,"$2,478,222.00",Phase II,SBIR,PAS19-316,https://legacy.www.sbir.gov/sbirsearch/detail/2341869
Blue Iris Labs,Blue Iris Labs,09/15/2019,06/30/2022,"$3,300,844.00",Phase II,SBIR,PAS18-187,https://legacy.www.sbir.gov/sbirsearch/detail/1686087
"IRIS AO, INC.","IRIS AO, INC.",06/10/2016,12/09/2016,"$125,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1155821
"IRIS AO, INC.","IRIS AO, INC.",04/24/2014,04/21/2017,"$1,000,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/702010
"IRIS AO, INC.","IRIS AO, INC.",05/23/2013,11/23/2013,"$125,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/411836
"IRIS AO, INC.","IRIS AO, INC.",04/30/2012,09/30/2016,"$900,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/388186
"IRIS AO, INC.","IRIS AO, INC.",04/15/2012,03/31/2014,"$447,831.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/392835
"IRIS AO, INC.","IRIS AO, INC.",02/18/2011,08/18/2011,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/371917
"IRIS AO, INC.","IRIS AO, INC.",,,"$150,000.00",Phase I,SBIR,NSF 09-609,https://legacy.www.sbir.gov/sbirsearch/detail/6323
"IRIS AO, INC.","IRIS AO, INC.",02/12/2009,02/12/2010,"$100,000.00",Phase I,SBIR,2008.3,https://legacy.www.sbir.gov/sbirsearch/detail/203431
"IRIS AO, INC.","IRIS AO, INC.",01/22/2009,07/22/2009,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/203435
"IRIS AO, INC.","IRIS AO, INC.",05/12/2008,03/12/2009,"$69,999.00",Phase I,SBIR,2008.1,https://legacy.www.sbir.gov/sbirsearch/detail/203427
IRIS LIGHT TECHNOLOGIES INC,IRIS LIGHT TECHNOLOGIES INC,07/10/2023,07/09/2024,"$206,500.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476193
